,loss,mean_absolute_error,mse,accuracy,val_loss,val_mean_absolute_error,val_mse,val_accuracy
0,0.0005583378369919956,0.012436103075742722,0.0004828479140996933,0.7298133373260498,0.0003111313853878528,0.009688789024949074,0.0002751140855252743,0.8276799917221069
1,0.00042683628271333873,0.011117394082248211,0.0003869679057970643,0.7346133589744568,0.0003537781594786793,0.0111880823969841,0.0003175980818923563,0.8406400084495544
2,0.0004240772395860404,0.010976589284837246,0.00038114958442747593,0.7421866655349731,0.00034107230021618307,0.009767912328243256,0.00029280324815772474,0.8373600244522095
3,0.0004072010051459074,0.010852115228772163,0.0003672471211757511,0.741653323173523,0.00029424106469377875,0.009160252287983894,0.0002579280117060989,0.8394399881362915
4,0.0004177533264737576,0.010993989184498787,0.00038045085966587067,0.7435733079910278,0.00039536418626084924,0.010687146335840225,0.0003617095644585788,0.8472800254821777
5,0.0004091672890353948,0.010815659537911415,0.0003657615452539176,0.7388533353805542,0.00032232014928013086,0.01008742768317461,0.000283348053926602,0.8382400274276733
6,0.00038210954517126083,0.01051696203649044,0.00034622906241565943,0.7439200282096863,0.00029423946398310363,0.009009866043925285,0.0002622026950120926,0.8486400246620178
7,0.00038492889143526554,0.01056791190057993,0.0003514771815389395,0.7432799935340881,0.0003075309796258807,0.010148921050131321,0.0002738750190474093,0.8447999954223633
8,0.00036847262526862323,0.010297969914972782,0.0003327955200802535,0.7455733418464661,0.00026222426095046103,0.008891071192920208,0.00022969838755670935,0.8523200154304504
9,0.0003698563377838582,0.010334337130188942,0.00033722491934895515,0.7436800003051758,0.00027741293888539076,0.00897981133311987,0.0002438696101307869,0.8551200032234192
